transaction_id,trans_date_trans_time,card_number,merchant_name,merchant_category,transaction_amount,gender,transaction_location,Cities,State,dob,fraud_flag
5667,22-06-2020,4750000000000.0,fraud_Schiller Ltd,10,70.94,0,6114 Adams Harbor Suite 096,376,14,07-10-1998,0
5668,22-06-2020,4.56e+18,fraud_Schmidt and Sons,11,361.59,0,20581 Pena Walks,151,5,09-05-1992,0
5669,22-06-2020,4010000000000000.0,"fraud_Baumbach, Strosin and Nicolas",12,825.81,1,458 Phillips Island Apt. 768,193,17,31-05-1994,1
5670,22-06-2020,4300000000000000.0,fraud_Kirlin and Sons,10,101.31,1,821 Solis Points,507,21,25-05-1995,0
5671,22-06-2020,30400000000000.0,fraud_Stoltenberg-Beatty,12,8.31,1,2881 Frey Village,170,39,09-10-1973,0
5672,22-06-2020,4640000000000.0,fraud_Goyette Inc,11,3.91,1,1831 Faith View Suite 653,135,11,13-07-1990,0
5673,22-06-2020,4030000000000000.0,"fraud_Schneider, Hayes and Nikolaus",1,57.8,0,23142 Montoya Island Apt. 742,160,37,20-03-1949,0
5674,22-06-2020,341000000000000.0,"fraud_Dare, Casper and Bartoletti",7,16.52,0,865 Thomas Village,557,33,02-07-1971,0
5675,22-06-2020,4710000000000000.0,fraud_Schoen-Quigley,7,31.72,1,3326 Hannah Fords,157,2,08-09-1938,0
5676,22-06-2020,4960000000000.0,"fraud_Medhurst, Cartwright and Ebert",10,44.02,1,0547 Russell Ford Suite 574,380,5,04-12-1955,0
5677,22-06-2020,4160000000000000.0,"fraud_Koss, Hansen and Lueilwitz",6,61.55,1,5323 Walker Island,590,37,19-10-1973,0
5678,22-06-2020,4.86e+18,"fraud_Bradtke, Torp and Bahringer",10,46.06,1,184 Miller Manors,816,47,30-06-1954,0
5679,22-06-2020,3560000000000000.0,fraud_Kihn-Fritsch,1,6.25,0,56160 Nicholas Isle,540,34,04-03-1962,0
5680,22-06-2020,4260000000000.0,fraud_Friesen-Ortiz,10,34.15,0,9331 Robert Passage Suite 327,337,15,22-11-1968,0
5681,22-06-2020,4070000000000.0,fraud_Rolfson-Kunde,10,23.67,0,3423 Michael Canyon Suite 276,633,16,07-03-1931,0
5682,22-06-2020,2250000000000000.0,"fraud_Walter, Hettinger and Kessler",10,21.02,0,382 Williams Stream Suite 197,675,19,26-03-1976,0
5683,22-06-2020,582000000000.0,"fraud_Parker, Nolan and Trantow",0,67.87,1,933 Martin Rapids,195,42,08-08-1978,0
5684,22-06-2020,3520000000000000.0,fraud_Schumm PLC,5,79.56,1,04975 Allison Shoal,96,33,09-11-1990,0
5685,22-06-2020,30000000000000.0,"fraud_Cormier, Stracke and Thiel",0,69.87,1,555 Michael Burgs,452,24,03-09-1979,0
5686,22-06-2020,30600000000000.0,fraud_Block-Hauck,13,3.47,0,1441 Bradley Place,290,26,14-11-1973,0
5687,22-06-2020,6010000000000000.0,fraud_Bednar Inc,13,532.56,1,529 Joshua Knoll Apt. 511,420,49,05-07-1981,0
5688,22-06-2020,3570000000000000.0,"fraud_Feil, Hilpert and Koss",1,8.58,1,428 Morgan River,337,33,29-07-1998,0
5689,22-06-2020,4.99e+18,"fraud_Haley, Jewess and Bechtelar",12,1.83,0,21178 Brittney Locks,609,39,09-07-1994,0
5690,22-06-2020,4810000000000.0,"fraud_Daugherty, Pouros and Beahan",12,9.41,0,312 Eric Expressway Apt. 014,585,1,07-02-1984,0
5691,22-06-2020,4300000000000000.0,fraud_Powlowski-Weimann,1,42.09,1,821 Solis Points,507,21,25-05-1995,0
5692,22-06-2020,4680000000000.0,fraud_Eichmann-Russel,9,1.66,1,319 Wendy Fort Suite 179,505,41,06-03-1978,0
5693,22-06-2020,6540000000000000.0,fraud_Bruen-Yost,9,55.95,0,444 Robert Mews,136,37,22-09-1997,0
5694,22-06-2020,4.74e+18,fraud_Schumm PLC,5,83.12,0,062 Carl Dam,15,33,23-05-1953,0
5695,22-06-2020,3570000000000000.0,fraud_Rau-Robel,7,56.03,0,47029 Jimmy Tunnel Apt. 106,520,4,25-04-1971,0
5696,22-06-2020,4.37e+18,fraud_Hudson-Grady,12,2.84,0,337 Michael Harbors Suite 722,468,27,29-07-1972,0
5697,22-06-2020,3570000000000000.0,fraud_Dickinson Ltd,10,81.35,0,47029 Jimmy Tunnel Apt. 106,520,4,25-04-1971,0
5698,22-06-2020,373000000000000.0,fraud_Schimmel-Olson,7,50.65,0,4293 Ramirez Squares,618,22,20-02-2000,0
5699,22-06-2020,30500000000000.0,fraud_Mante Group,8,2.08,0,180 Graves Shore,674,39,04-05-1973,0
5700,22-06-2020,180000000000000.0,fraud_Heathcote LLC,11,614.58,0,17666 David Valleys,722,4,22-09-1972,0
5701,22-06-2020,180000000000000.0,fraud_Bednar PLC,7,40.44,0,250 Benjamin Hill Apt. 026,476,1,05-01-1972,0
5702,22-06-2020,4590000000000.0,"fraud_Schiller, Blanda and Johnson",6,24.74,0,0362 Anderson Wall,493,23,20-01-1953,0
5703,22-06-2020,4840000000000000.0,fraud_Heaney-Marquardt,0,187.85,0,516 Brown Parks,437,21,12-04-1979,0
5704,22-06-2020,4750000000000.0,fraud_Donnelly LLC,0,20.15,0,6114 Adams Harbor Suite 096,376,14,07-10-1998,0
5705,22-06-2020,4230000000000000.0,"fraud_McLaughlin, Armstrong and Koepp",13,7.27,1,7838 Jason Squares,227,16,03-05-1990,0
133024,06-08-2020,30200000000000.0,fraud_Zboncak Ltd,1,124.27,0,117 Natasha Vista Suite 936,406,42,23-03-1977,1
5706,22-06-2020,3530000000000000.0,fraud_Lubowitz-Walter,7,58.49,1,861 Karen Common,307,26,20-07-1984,0
5707,22-06-2020,375000000000000.0,fraud_Schaefer Ltd,7,9.51,1,1499 Michael Rue,26,44,03-07-1984,0
5708,22-06-2020,30300000000000.0,fraud_Beer-Jast,7,14.08,1,06959 Stephen Branch Suite 246,732,2,13-06-2000,0
5709,22-06-2020,3560000000000000.0,fraud_Wilkinson PLC,7,2.95,1,8840 Miller Port Suite 645,347,4,06-05-1955,0
5710,22-06-2020,676000000000.0,"fraud_Goyette, Howell and Collier",12,2.11,0,8699 Lindsay Ford Apt. 486,508,4,21-08-1985,0
5711,22-06-2020,2300000000000000.0,fraud_Will Ltd,1,26.77,0,611 Michael Rue,134,13,13-01-1960,0
5712,22-06-2020,30400000000000.0,fraud_Reilly and Sons,5,46.22,1,92021 Miranda Meadows,728,13,31-01-1961,0
5713,22-06-2020,4010000000000000.0,fraud_Heathcote LLC,11,66.45,0,589 Matthew Brooks,333,42,24-08-1983,0
5714,22-06-2020,6010000000000000.0,fraud_Heller PLC,5,16.19,0,8619 Lisa Manors Apt. 871,387,49,13-07-1973,0
5715,22-06-2020,4.9e+18,fraud_Stiedemann Ltd,1,12.54,1,542 Howe Mission Apt. 092,600,8,07-10-1975,0
5716,22-06-2020,4.4e+18,fraud_Abernathy and Sons,1,90.48,0,474 Allen Haven,533,28,15-09-1980,0
5717,22-06-2020,4810000000000.0,"fraud_Nicolas, Hills and McGlynn",0,71.3,0,312 Eric Expressway Apt. 014,585,1,07-02-1984,0
5718,22-06-2020,180000000000000.0,fraud_Dooley Inc,12,1060.92,0,952 Joseph Throughway,504,21,21-03-1988,0
5719,22-06-2020,60423098130.0,"fraud_Lowe, Dietrich and Erdman",7,140.87,1,875 Amy Point,20,35,28-07-1958,0
5720,22-06-2020,378000000000000.0,fraud_Johnston-Casper,13,9.98,0,77921 Costa Villages,235,36,06-04-1964,0
5721,22-06-2020,4.59e+18,fraud_Keeling-Crist,9,32.9,0,6296 John Keys Suite 858,583,13,08-05-2004,0
5722,22-06-2020,3530000000000000.0,fraud_Brown Inc,7,80.62,0,2838 White Fields Apt. 473,102,39,05-12-1974,0
5723,22-06-2020,36700000000000.0,fraud_Gottlieb Group,7,140.23,1,901 Ariel Points,356,33,01-07-1968,0
5724,22-06-2020,568000000000.0,fraud_Torphy-Goyette,12,9.71,0,789 Herring Manors,333,42,16-12-1984,0
5725,22-06-2020,3520000000000000.0,fraud_Friesen Inc,12,8.66,0,08236 Kim Hill,348,14,30-11-1975,0
5726,22-06-2020,374000000000000.0,fraud_O'Connell-Ullrich,6,60.06,1,20937 Reed Lakes Apt. 271,772,7,20-07-1970,0
5727,22-06-2020,2290000000000000.0,fraud_Kovacek Ltd,13,4.58,0,6278 Stephanie Unions,517,33,29-08-1981,0
5728,22-06-2020,4.09e+18,fraud_Jacobi Inc,5,66.95,1,478 Alexandria Mount,77,26,07-12-1945,0
5729,22-06-2020,6540000000000000.0,fraud_Morissette-Schaefer,10,53.25,0,444 Robert Mews,136,37,22-09-1997,0
5730,22-06-2020,3580000000000000.0,fraud_Kilback and Sons,0,40.9,0,6447 Johnson Estates Apt. 986,645,35,27-09-1970,0
5731,22-06-2020,4.8e+18,fraud_Thiel PLC,9,6.07,0,3310 Davidson Spurs Apt. 107,556,14,13-03-1991,0
5732,22-06-2020,3540000000000000.0,"fraud_Turcotte, Batz and Buckridge",5,161.85,1,892 Solis Neck,421,22,27-01-1987,0
5733,22-06-2020,30100000000000.0,fraud_Erdman-Durgan,5,113.95,0,02018 Gary Key Apt. 911,346,23,27-11-1992,0
5734,22-06-2020,36900000000000.0,fraud_Cormier LLC,11,53.33,0,4503 Patricia Route,463,12,11-02-1971,0
5735,22-06-2020,377000000000000.0,"fraud_Kling, Howe and Schneider",6,5.47,0,43576 Kristina Islands,684,48,14-02-1966,0
5736,22-06-2020,4.4e+18,fraud_Kerluke-Abshire,11,1.09,0,474 Allen Haven,533,28,15-09-1980,0
5737,22-06-2020,30200000000000.0,"fraud_Hettinger, McCullough and Fay",6,124.39,1,7188 Melissa Crest Apt. 151,515,47,22-01-1978,0
5738,22-06-2020,4170000000000000.0,"fraud_Reichert, Huels and Hoppe",11,3.84,0,55363 Aaron Circle Suite 450,401,37,15-02-1972,0
5739,22-06-2020,3500000000000000.0,"fraud_Okuneva, Schneider and Rau",12,126.02,1,0110 Ashley Forest,730,46,31-05-1999,0
5740,22-06-2020,36200000000000.0,"fraud_Effertz, Welch and Schowalter",0,34.69,0,582 Rodriguez Wells,6,31,11-04-1976,0
5741,22-06-2020,341000000000000.0,fraud_Roob-Okuneva,5,63.23,1,62130 Miller Square Suite 785,93,9,08-09-1935,0
5742,22-06-2020,4.06e+18,fraud_Schulist Ltd,1,10.69,0,1683 Davidson Freeway,461,43,13-06-1963,0
5743,22-06-2020,4180000000000000.0,fraud_Kuphal-Bartoletti,8,2.38,0,6807 Jacob Skyway Apt. 331,639,11,27-12-1982,0
5744,22-06-2020,4860000000000.0,fraud_Schmeler-Howe,10,59.81,0,897 Daugherty Mission,277,37,15-09-1956,0
5745,22-06-2020,3560000000000000.0,fraud_Dooley Inc,12,6.82,0,0925 Lang Extensions,686,27,17-12-1989,0
5746,22-06-2020,373000000000000.0,fraud_Langworth LLC,10,76.06,0,26544 Andrea Glen,268,21,18-06-1985,0
5747,22-06-2020,3570000000000000.0,"fraud_Hintz, Bauch and Smith",5,73.98,1,7566 Thompson Creek Apt. 827,228,11,13-03-1974,0
5748,22-06-2020,5150000000000000.0,fraud_Ernser-Feest,6,44.21,1,868 Brady Mill Apt. 837,287,17,12-09-1972,0
5749,22-06-2020,4360000000000000.0,fraud_Stiedemann Ltd,1,2.07,1,03512 Jackson Ports,625,32,12-03-1997,0
5750,22-06-2020,3570000000000000.0,fraud_McKenzie-Huels,1,61.98,1,7566 Thompson Creek Apt. 827,228,11,13-03-1974,0
5751,22-06-2020,630000000000.0,"fraud_Parker, Nolan and Trantow",0,10.36,0,2870 Bean Terrace Apt. 756,733,48,29-08-1981,0
5752,22-06-2020,3520000000000000.0,"fraud_Hagenes, Hermann and Stroman",13,5.57,0,537 Rice Square Suite 040,470,34,12-11-1996,0
5753,22-06-2020,3520000000000000.0,fraud_Renner Ltd,6,23.31,0,67210 Lori Creek,685,42,11-09-1970,0
5754,22-06-2020,377000000000000.0,"fraud_Lowe, Dietrich and Erdman",7,96.54,0,43576 Kristina Islands,684,48,14-02-1966,0
5755,22-06-2020,213000000000000.0,"fraud_Bahringer, Bergnaum and Quitzon",6,13.78,1,464 Newman Crossroad,473,47,18-03-2004,0
5756,22-06-2020,213000000000000.0,"fraud_Cole, Hills and Jewess",6,98.85,0,05050 Rogers Well Apt. 439,637,49,01-08-1984,0
5757,22-06-2020,3520000000000000.0,fraud_Shanahan-Lehner,10,21.92,0,94225 Smith Springs Apt. 617,765,8,07-05-1986,1
5758,22-06-2020,676000000000.0,"fraud_Schoen, Nienow and Bauch",10,38.4,0,329 Emily Cape,114,8,09-02-1968,0
5759,22-06-2020,30300000000000.0,fraud_Christiansen-Gusikowski,9,14.54,0,908 Brooks Brook,419,13,28-11-1972,0
5760,22-06-2020,36700000000000.0,"fraud_Wuckert, Wintheiser and Friesen",6,46.9,0,8172 Robertson Parkways Suite 072,724,3,28-10-1987,0
5761,22-06-2020,30000000000000.0,"fraud_Effertz, Welch and Schowalter",0,81.4,1,50614 Kevin Point,301,42,17-11-1993,0
5762,22-06-2020,342000000000000.0,"fraud_Crist, Jakubowski and Littel",6,22.78,1,304 Ryan Port Suite 335,111,23,28-05-1959,0
5763,22-06-2020,4460000000000.0,"fraud_Hyatt, Russel and Gleichner",5,2.97,0,118 Cabrera Springs Apt. 105,397,8,24-01-1990,0
5764,22-06-2020,213000000000000.0,fraud_Kautzer and Sons,10,54.46,0,4664 Sanchez Common Suite 930,85,39,03-06-1984,0
5765,22-06-2020,639000000000.0,fraud_Kassulke Inc,0,63.37,1,2497 John Motorway Suite 922,404,37,20-06-1986,0
5766,22-06-2020,30200000000000.0,"fraud_Effertz, Welch and Schowalter",0,26.61,0,5395 Colon Burgs Suite 037,736,42,02-01-1976,0
5767,22-06-2020,5000000000000000.0,fraud_Upton PLC,0,149.61,0,598 Martin Pine Suite 365,661,22,06-08-1971,0
5768,22-06-2020,4710000000000000.0,fraud_Schoen-Quigley,7,32.19,1,3326 Hannah Fords,157,2,08-09-1938,0
5769,22-06-2020,36900000000000.0,"fraud_Hermiston, Russel and Price",1,9.53,0,4503 Patricia Route,463,12,11-02-1971,0
5770,22-06-2020,3550000000000000.0,fraud_White and Sons,6,84.67,1,212 Mary Stream,25,21,21-12-1966,0
5771,22-06-2020,3540000000000000.0,fraud_Beier LLC,0,88.54,1,82448 Tucker Cliff,384,20,21-01-1983,0
5772,22-06-2020,4870000000000000.0,"fraud_Langworth, Boehm and Gulgowski",11,1.07,0,194 Goodman Fall Apt. 569,106,46,10-03-1974,0
5773,22-06-2020,376000000000000.0,fraud_Dickinson Ltd,9,4.81,0,94431 Matthew Mall Suite 296,593,6,06-04-1973,0
5774,22-06-2020,372000000000000.0,fraud_Auer LLC,10,21.86,1,502 Rice Plaza Apt. 979,598,33,21-01-1966,0
5775,22-06-2020,346000000000000.0,fraud_Kling-Ernser,0,56.14,0,27479 Reeves Dale,802,19,19-03-1985,0
5776,22-06-2020,2720000000000000.0,fraud_Kutch-Ferry,6,74.84,1,42933 Ryan Underpass,436,40,18-08-1980,0
5777,22-06-2020,3570000000000000.0,fraud_Jakubowski Group,1,57.41,1,2056 Michael Wells Apt. 348,605,14,12-03-1967,0
5778,22-06-2020,4670000000000000.0,fraud_Hackett Group,13,7.37,1,3653 Ryan Crossroad,22,14,25-07-1955,0
5779,22-06-2020,582000000000.0,fraud_Monahan-Morar,10,18.17,1,911 Sabrina Trafficway,145,37,28-07-1973,0
5780,22-06-2020,213000000000000.0,fraud_Fisher Inc,11,1.55,1,464 Newman Crossroad,473,47,18-03-2004,0
5781,22-06-2020,6590000000000000.0,fraud_Lemke-Gutmann,11,89.96,0,8425 Daniel Knolls Suite 288,587,37,23-05-1972,0
5782,22-06-2020,4.06e+18,fraud_Dare-Gibson,5,188.71,0,1683 Davidson Freeway,461,43,13-06-1963,0
5783,22-06-2020,30500000000000.0,fraud_Brown Inc,7,270.78,0,180 Graves Shore,674,39,04-05-1973,0
5784,22-06-2020,502000000000.0,fraud_Streich Ltd,6,54.12,1,3277 Fields Meadows Apt. 790,281,4,20-09-1958,0
5785,22-06-2020,581000000000.0,fraud_Labadie LLC,10,29.29,0,31281 Thomas Inlet,482,33,13-01-1960,0
5786,22-06-2020,3560000000000000.0,fraud_Langworth LLC,10,12.87,1,1049 John Ports Suite 057,519,36,17-07-1977,0
5787,22-06-2020,4450000000000000.0,fraud_Sporer-Keebler,10,9.56,0,6602 Ortiz Pine Apt. 179,75,42,04-03-1978,0
5788,22-06-2020,371000000000000.0,"fraud_Herman, Treutel and Dickens",8,13.49,1,393 Carroll Route Suite 197,527,9,14-09-2003,0
5789,22-06-2020,4510000000000000.0,fraud_Fahey Inc,7,25.07,0,165 Jerry Meadows Suite 460,725,9,12-07-1926,0
5790,22-06-2020,346000000000000.0,fraud_Waelchi-Wolf,7,12.41,0,27479 Reeves Dale,802,19,19-03-1985,0
5791,22-06-2020,3580000000000000.0,fraud_Bernhard-Lesch,1,137.01,0,72269 Elizabeth Field Apt. 132,588,3,24-10-1981,0
5792,22-06-2020,4940000000000000.0,fraud_Douglas-White,0,93.95,0,3531 Hamilton Highway,642,42,07-11-1990,0
5793,22-06-2020,2250000000000000.0,fraud_Collier LLC,6,8.71,0,382 Williams Stream Suite 197,675,19,26-03-1976,0
5794,22-06-2020,2450000000000000.0,fraud_Kilback LLC,1,60.0,1,27720 Martin Hills,624,22,27-10-1987,0
5795,22-06-2020,676000000000.0,"fraud_Boehm, Block and Jakubowski",9,4.9,1,3683 Parrish Circles,611,5,04-01-1988,0
5796,22-06-2020,6500000000000000.0,fraud_Reichel LLC,10,164.85,0,28925 Powell Mountains Apt. 762,580,42,05-05-1987,0
5797,22-06-2020,2240000000000000.0,"fraud_Berge, Kautzer and Harris",10,27.97,0,2027 Snyder Track,442,49,16-12-1980,0
5798,22-06-2020,180000000000000.0,"fraud_Konopelski, Schneider and Hartmann",1,8.36,1,133 Alyssa Plains,418,42,18-01-1970,0
5799,22-06-2020,3540000000000000.0,fraud_Champlin-Casper,6,26.43,0,137 Adam Dale,403,44,19-10-1977,0
5800,22-06-2020,180000000000000.0,fraud_Mohr-Bayer,11,164.01,1,1339 Johnson Landing Suite 007,184,33,28-08-2000,0
5801,22-06-2020,370000000000000.0,fraud_Pacocha-Weissnat,7,89.49,1,950 Dunn Squares,737,17,03-09-1951,0
5802,22-06-2020,3580000000000000.0,"fraud_Okuneva, Schneider and Rau",12,4.76,0,72269 Elizabeth Field Apt. 132,588,3,24-10-1981,0
5803,22-06-2020,30600000000000.0,"fraud_Nitzsche, Kessler and Wolff",12,1.91,0,1441 Bradley Place,290,26,14-11-1973,0
5804,22-06-2020,2270000000000000.0,fraud_Kris-Padberg,12,19.74,0,517 Vasquez Lodge,761,46,02-01-1985,0
5805,22-06-2020,4720000000000000.0,"fraud_Lesch, D'Amore and Brown",1,3.1,0,11014 Chad Lake Apt. 573,311,25,04-05-1972,0
5806,22-06-2020,2220000000000000.0,"fraud_Wintheiser, Dietrich and Schimmel",9,3.75,0,2193 Osborne Run Apt. 789,489,13,03-01-1972,0
5807,22-06-2020,3580000000000000.0,fraud_Gislason Group,13,6.97,1,42965 Christopher Fords Suite 659,526,2,08-08-1966,0
5808,22-06-2020,341000000000000.0,fraud_Weimann-Lockman,7,14.38,1,62130 Miller Square Suite 785,93,9,08-09-1935,0
5809,22-06-2020,502000000000.0,fraud_Bednar PLC,7,46.6,0,144 Yu Locks Apt. 754,261,33,20-09-1945,0
5810,22-06-2020,213000000000000.0,fraud_Herzog Ltd,9,237.82,1,464 Newman Crossroad,473,47,18-03-2004,0
5811,22-06-2020,4510000000000000.0,"fraud_Okuneva, Schneider and Rau",12,277.25,0,9870 Collins Flat,399,49,02-09-1988,0
5812,22-06-2020,4910000000000000.0,fraud_Reichel LLC,10,3.79,0,03030 White Lakes,273,42,24-07-1992,0
5813,22-06-2020,30400000000000.0,fraud_Ziemann-Waters,5,5.58,1,00821 Joanna Meadow,178,47,30-09-1967,0
5814,22-06-2020,5150000000000000.0,fraud_Christiansen-Gusikowski,9,1.97,1,868 Brady Mill Apt. 837,287,17,12-09-1972,0
5815,22-06-2020,4.23e+18,fraud_Breitenberg LLC,13,6.12,1,2711 Duran Pines,329,10,03-12-1966,0
5816,22-06-2020,6550000000000000.0,fraud_Reichert-Weissnat,13,13.96,0,07712 Marcus Divide Apt. 831,388,4,22-12-1969,0
5817,22-06-2020,502000000000.0,fraud_Waelchi Inc,7,38.16,0,06393 Nancy Parkways Suite 855,255,1,08-01-1970,0
5818,22-06-2020,343000000000000.0,fraud_Parker-Kunde,10,17.15,0,6033 Young Track Suite 804,214,6,26-09-1987,0
5819,22-06-2020,3510000000000000.0,fraud_Shields-Wunsch,5,47.92,0,343 Hannah Parkway,154,48,30-07-1959,0
5820,22-06-2020,3500000000000000.0,fraud_Beier and Sons,6,57.51,0,08056 Alvarado Club Suite 699,588,3,30-11-1999,0
5821,22-06-2020,3590000000000000.0,fraud_Champlin and Sons,6,10.67,0,72966 Shannon Pass Apt. 391,52,2,20-12-1975,0
5822,22-06-2020,36900000000000.0,fraud_Rolfson-Kunde,10,3.43,0,380 Martin Mission,264,9,05-04-1950,0
5823,22-06-2020,570000000000.0,fraud_Erdman-Ebert,10,17.85,1,96122 Steven Flat,11,9,03-02-1965,0
5824,22-06-2020,574000000000.0,fraud_Powlowski-Weimann,1,19.33,1,0423 Kirby Field Suite 623,809,13,23-07-1986,0
5825,22-06-2020,4450000000000000.0,fraud_Hickle Group,12,112.87,0,7535 Amanda Manors Suite 293,526,2,11-09-1999,0
5826,22-06-2020,571000000000.0,fraud_Stoltenberg-Beatty,12,1.51,0,4548 Werner Wells Apt. 441,454,37,19-01-1971,0
5827,22-06-2020,373000000000000.0,fraud_Kris-Weimann,8,187.67,0,4293 Ramirez Squares,618,22,20-02-2000,0
5828,22-06-2020,4.79e+18,fraud_Kutch-Wilderman,6,9.08,0,7952 Karen Pike,186,15,01-10-1978,0
5829,22-06-2020,3570000000000000.0,"fraud_Schiller, Blanda and Johnson",6,243.44,1,428 Morgan River,337,33,29-07-1998,0
5830,22-06-2020,373000000000000.0,fraud_O'Keefe-Wisoky,1,9.75,0,4293 Ramirez Squares,618,22,20-02-2000,0
5831,22-06-2020,4710000000000000.0,fraud_Fahey Inc,7,148.41,1,3326 Hannah Fords,157,2,08-09-1938,0
5832,22-06-2020,3530000000000000.0,fraud_Friesen Ltd,5,6.76,0,81708 Christopher Plaza,363,33,01-09-1985,0
5833,22-06-2020,3550000000000000.0,fraud_Haag-Blanda,1,79.24,1,212 Mary Stream,25,21,21-12-1966,0
5834,22-06-2020,30200000000000.0,fraud_Kuhic LLC,11,8.89,0,5395 Colon Burgs Suite 037,736,42,02-01-1976,0
5835,22-06-2020,30500000000000.0,fraud_Stamm-Rodriguez,9,7.33,0,180 Graves Shore,674,39,04-05-1973,0
5836,22-06-2020,4300000000000000.0,fraud_Spencer PLC,0,63.46,1,821 Solis Points,507,21,25-05-1995,0
5837,22-06-2020,3510000000000000.0,fraud_Abbott-Steuber,10,11.72,0,954 Reyes Ways,254,40,26-06-1955,0
5838,22-06-2020,213000000000000.0,"fraud_Hahn, Bahringer and McLaughlin",10,7.38,1,748 Bryan Fields Suite 935,634,49,11-09-1993,0
5839,22-06-2020,3530000000000000.0,fraud_Leffler-Goldner,10,30.27,1,9443 Cynthia Court Apt. 038,81,25,12-01-1967,0
5840,22-06-2020,180000000000000.0,"fraud_Bahringer, Schoen and Corkery",12,5.31,0,82468 Michelle Village Suite 556,360,13,20-01-1992,0
5841,22-06-2020,30100000000000.0,fraud_Kertzmann LLC,5,49.44,0,57256 Raymond Ports,386,41,22-04-1994,0
5842,22-06-2020,3600000000000000.0,fraud_Waters-Cruickshank,5,42.98,1,707 Butler Parkways Apt. 747,555,28,10-10-1995,0
5843,22-06-2020,4750000000000.0,"fraud_Reinger, Weissnat and Strosin",1,10.53,0,6114 Adams Harbor Suite 096,376,14,07-10-1998,0
5844,22-06-2020,30200000000000.0,fraud_Adams-Barrows,5,87.97,0,117 Natasha Vista Suite 936,406,42,23-03-1977,0
5845,22-06-2020,4100000000000000.0,fraud_Howe Ltd,9,6.73,1,1166 Castillo Mountains,649,44,07-07-1975,0
5846,22-06-2020,2380000000000000.0,fraud_Spencer PLC,0,3.97,1,651 Miller Common,575,20,02-03-1956,0
5847,22-06-2020,4120000000000000.0,fraud_Kulas Group,5,17.94,0,1497 West Gateway,236,13,19-08-1945,0
5848,22-06-2020,4100000000000000.0,"fraud_Stanton, Jakubowski and Baumbach",11,7.9,1,1166 Castillo Mountains,649,44,07-07-1975,0
5849,22-06-2020,6010000000000000.0,"fraud_Langworth, Boehm and Gulgowski",11,75.22,0,3379 Williams Common,412,5,31-07-1975,0
5850,22-06-2020,30200000000000.0,fraud_Sporer-Keebler,10,1.1,1,7188 Melissa Crest Apt. 151,515,47,22-01-1978,0
5851,22-06-2020,180000000000000.0,"fraud_Runte, Green and Emard",5,124.78,0,17666 David Valleys,722,4,22-09-1972,0
5852,22-06-2020,213000000000000.0,fraud_Gleason and Sons,7,50.58,1,39218 Baker Shoals,95,14,10-02-1982,0
5853,22-06-2020,4680000000000000.0,fraud_Hills-Witting,11,6.54,1,17547 Stephen Turnpike Apt. 846,309,4,19-04-1995,0
5854,22-06-2020,4.65e+18,fraud_Morissette LLC,0,90.41,1,371 Anthony Trail Suite 354,265,44,29-04-1987,0
5855,22-06-2020,2270000000000000.0,fraud_Boyer PLC,11,8.01,1,8957 Russell Key,275,1,25-07-1972,0
5856,22-06-2020,676000000000.0,"fraud_Lehner, Reichert and Mills",9,2.32,0,285 George Lake,56,37,09-06-2000,0
5857,22-06-2020,213000000000000.0,fraud_Kris-Padberg,12,38.5,0,4664 Sanchez Common Suite 930,85,39,03-06-1984,0
5858,22-06-2020,346000000000000.0,fraud_Lesch Ltd,12,9.82,0,27479 Reeves Dale,802,19,19-03-1985,0
5859,22-06-2020,3530000000000000.0,fraud_Ullrich Ltd,7,49.71,1,713 Scott Pike Apt. 712,92,25,15-01-1978,0
5860,22-06-2020,6010000000000000.0,"fraud_Yost, Schamberger and Windler",7,108.14,1,16285 Jessica Lights,71,1,12-07-1980,0
5861,22-06-2020,373000000000000.0,"fraud_Schaefer, Fay and Hilll",0,81.53,0,4293 Ramirez Squares,618,22,20-02-2000,0
5862,22-06-2020,6010000000000000.0,"fraud_Bahringer, Bergnaum and Quitzon",6,31.42,0,40624 Rebecca Spurs,187,2,08-04-1993,0
5863,22-06-2020,3570000000000000.0,"fraud_Hahn, Bahringer and McLaughlin",10,77.05,1,428 Morgan River,337,33,29-07-1998,0
